"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent,Date
Finland,734262.0,,2653.0,,46000.0,,685609.0,36.0,132173.0,478.0,10113235.0,1820467.0,5555296.0,Europe,2022-03-13
Hong Kong,706877.0,32430.0,3993.0,264.0,13232.0,,689652.0,101.0,93010.0,525.0,36260319.0,4771113.0,7599970.0,Asia,2022-03-13
Sri Lanka,656041.0,311.0,16397.0,7.0,618886.0,89.0,20758.0,,30421.0,760.0,6368159.0,295297.0,21565289.0,Asia,2022-03-13
Paraguay,645883.0,115.0,18538.0,9.0,620330.0,692.0,7015.0,85.0,88710.0,2546.0,2558111.0,351347.0,7280866.0,South America,2022-03-13
Kuwait,625461.0,,2550.0,,618690.0,,4221.0,16.0,142881.0,583.0,7763313.0,1773465.0,4377483.0,Asia,2022-03-13
Myanmar,605347.0,487.0,19409.0,3.0,557810.0,1164.0,28128.0,,11001.0,353.0,7384517.0,134197.0,55027446.0,Asia,2022-03-13
Palestine,579597.0,,5313.0,,569712.0,,4572.0,41.0,109315.0,1002.0,3078533.0,580629.0,5302061.0,Asia,2022-03-13
Dominican Republic,576641.0,274.0,4374.0,,571897.0,241.0,370.0,31.0,52269.0,396.0,3167036.0,287075.0,11032096.0,North America,2022-03-13
Bahrain,537395.0,1154.0,1463.0,1.0,522241.0,2278.0,13691.0,9.0,298291.0,812.0,9503419.0,5275041.0,1801582.0,Asia,2022-03-13
Estonia,531164.0,1372.0,2353.0,7.0,430909.0,3899.0,97902.0,23.0,399959.0,1772.0,3174604.0,2390432.0,1328046.0,Europe,2022-03-13
Venezuela,518303.0,,5657.0,,509106.0,,3540.0,230.0,18315.0,200.0,3359014.0,118695.0,28299498.0,South America,2022-03-13
Moldova,507994.0,395.0,11346.0,7.0,490281.0,749.0,6367.0,66.0,126427.0,2824.0,3088878.0,768744.0,4018086.0,Europe,2022-03-13
Libya,500000.0,233.0,6344.0,8.0,483102.0,1324.0,10554.0,123.0,71129.0,902.0,2453977.0,349098.0,7029470.0,Africa,2022-03-13
Egypt,495373.0,,24277.0,,424831.0,,46265.0,122.0,4691.0,230.0,3693367.0,34975.0,105600932.0,Africa,2022-03-13
Ethiopia,469184.0,14.0,7486.0,1.0,421472.0,33.0,40226.0,54.0,3917.0,62.0,4567310.0,38130.0,119781264.0,Africa,2022-03-13
Mongolia,466911.0,94.0,2177.0,,313256.0,,151478.0,192.0,138646.0,646.0,4030048.0,1196694.0,3367650.0,Asia,2022-03-13
Armenia,422004.0,51.0,8572.0,2.0,408396.0,181.0,5036.0,,141964.0,2884.0,2935042.0,987358.0,2972622.0,Asia,2022-03-13
Honduras,416729.0,,10834.0,,131100.0,,274795.0,105.0,40971.0,1065.0,1263329.0,124206.0,10171253.0,North America,2022-03-13
Oman,386460.0,135.0,4250.0,,379129.0,1653.0,3081.0,27.0,72556.0,798.0,25000000.0,4693655.0,5326339.0,Asia,2022-03-13
Bosnia and Herzegovina,373105.0,,15614.0,,192218.0,,165273.0,,114934.0,4810.0,1725264.0,531462.0,3246261.0,Europe,2022-03-13
New Zealand,362109.0,14533.0,101.0,8.0,164621.0,23543.0,197387.0,,72391.0,20.0,6838404.0,1367107.0,5002100.0,Australia/Oceania,2022-03-13
Qatar,359149.0,121.0,676.0,1.0,357218.0,161.0,1255.0,4.0,127911.0,241.0,3393645.0,1208647.0,2807805.0,Asia,2022-03-13
Cyprus,353002.0,2314.0,902.0,3.0,124370.0,,227730.0,60.0,288815.0,738.0,9477138.0,7753897.0,1222242.0,Asia,2022-03-13
Kenya,323183.0,12.0,5645.0,1.0,317491.0,1.0,47.0,1.0,5794.0,101.0,3440216.0,61680.0,55775447.0,Africa,2022-03-13
Zambia,315202.0,54.0,3960.0,,309765.0,243.0,1477.0,3.0,16370.0,206.0,3310740.0,171943.0,19254827.0,Africa,2022-03-13
Réunion,310181.0,,680.0,,298082.0,,11419.0,41.0,342314.0,750.0,1498366.0,1653587.0,906131.0,Africa,2022-03-13
North Macedonia,301491.0,198.0,9146.0,9.0,290254.0,276.0,2091.0,,144723.0,4390.0,1904444.0,914179.0,2083229.0,Europe,2022-03-13
Albania,272663.0,42.0,3485.0,,268359.0,89.0,819.0,13.0,94923.0,1213.0,1760359.0,612837.0,2872476.0,Europe,2022-03-13
Algeria,265432.0,22.0,6864.0,2.0,178050.0,19.0,80518.0,8.0,5874.0,152.0,230861.0,5109.0,45191206.0,Africa,2022-03-13
Botswana,263950.0,,2619.0,,259434.0,,1897.0,1.0,108533.0,1077.0,2026898.0,833436.0,2431979.0,Africa,2022-03-13
Nigeria,254953.0,,3142.0,,249340.0,,2471.0,11.0,1187.0,15.0,4519905.0,21044.0,214783316.0,Africa,2022-03-13
Zimbabwe,242515.0,158.0,5414.0,,232205.0,505.0,4896.0,12.0,15924.0,356.0,2133936.0,140122.0,15229182.0,Africa,2022-03-13
Uzbekistan,237238.0,69.0,1637.0,,234610.0,72.0,991.0,23.0,6919.0,48.0,1377915.0,40184.0,34290314.0,Asia,2022-03-13
Montenegro,231557.0,69.0,2693.0,1.0,228092.0,101.0,772.0,60.0,368603.0,4287.0,1188260.0,1891528.0,628201.0,Europe,2022-03-13
Mozambique,225179.0,6.0,2198.0,,221955.0,,1026.0,13.0,6879.0,67.0,1284040.0,39223.0,32736614.0,Africa,2022-03-13
Kyrgyzstan,200731.0,11.0,2973.0,1.0,195850.0,30.0,1908.0,131.0,29931.0,443.0,1907195.0,284385.0,6706387.0,Asia,2022-03-13
Luxembourg,191964.0,,1004.0,,180078.0,,10882.0,4.0,298444.0,1561.0,4099088.0,6372802.0,643216.0,Europe,2022-03-13
Afghanistan,176201.0,118.0,7643.0,1.0,158429.0,73.0,10129.0,1124.0,4360.0,189.0,904055.0,22371.0,40411760.0,Asia,2022-03-13
Maldives,174658.0,291.0,297.0,,163687.0,2150.0,10674.0,25.0,313762.0,534.0,2213831.0,3977011.0,556657.0,Asia,2022-03-13
Uganda,163474.0,12.0,3594.0,,100108.0,,59772.0,11.0,3393.0,75.0,2498398.0,51851.0,48183937.0,Africa,2022-03-13
Ghana,160716.0,23.0,1445.0,,159112.0,33.0,159.0,1.0,4996.0,45.0,2368482.0,73623.0,32170521.0,Africa,2022-03-13
Iceland,158533.0,,79.0,,75685.0,,82769.0,4.0,459525.0,229.0,1820155.0,5275919.0,344993.0,Europe,2022-03-13
Namibia,157438.0,72.0,4014.0,,153069.0,,355.0,1.0,60119.0,1533.0,968241.0,369729.0,2618785.0,Africa,2022-03-13
El Salvador,156364.0,,4095.0,,132410.0,,19859.0,153.0,23903.0,626.0,1758939.0,268884.0,6541626.0,North America,2022-03-13
Laos,146328.0,394.0,641.0,,7660.0,,138027.0,,19630.0,86.0,1002806.0,134528.0,7454278.0,Asia,2022-03-13
Cambodia,134068.0,125.0,3047.0,1.0,128968.0,345.0,2053.0,,7835.0,178.0,2895579.0,169227.0,17110662.0,Asia,2022-03-13
Trinidad and Tobago,132933.0,225.0,3684.0,3.0,113804.0,1907.0,15445.0,18.0,94469.0,2618.0,650097.0,461992.0,1407162.0,North America,2022-03-13
Guadeloupe,130705.0,,843.0,,2250.0,,127612.0,19.0,326567.0,2106.0,938039.0,2343691.0,400240.0,North America,2022-03-13
Rwanda,129601.0,5.0,1458.0,,45522.0,,82621.0,,9603.0,108.0,4972597.0,368466.0,13495403.0,Africa,2022-03-13
Jamaica,128379.0,25.0,2845.0,1.0,79233.0,,46301.0,25.0,43036.0,954.0,881186.0,295397.0,2983054.0,North America,2022-03-13
Martinique,126221.0,,900.0,,104.0,,125217.0,10.0,336794.0,2401.0,738299.0,1969995.0,374772.0,North America,2022-03-13
Cameroon,119322.0,,1926.0,,117263.0,,133.0,13.0,4313.0,70.0,1751774.0,63324.0,27663775.0,Africa,2022-03-13
Brunei,112093.0,2555.0,166.0,3.0,78341.0,4422.0,33586.0,,252137.0,373.0,717784.0,1614551.0,444572.0,Asia,2022-03-13
Angola,98927.0,18.0,1900.0,,96857.0,6.0,170.0,,2860.0,55.0,1463343.0,42299.0,34595276.0,Africa,2022-03-13
DRC,86315.0,,1335.0,,50930.0,,34050.0,,917.0,14.0,846704.0,8992.0,94166412.0,Africa,2022-03-13
Senegal,85797.0,12.0,1964.0,,83781.0,8.0,52.0,1.0,4905.0,112.0,1025172.0,58614.0,17490347.0,Africa,2022-03-13
Malawi,85499.0,4.0,2623.0,3.0,76752.0,21.0,6124.0,67.0,4282.0,131.0,553978.0,27746.0,19966197.0,Africa,2022-03-13
Ivory Coast,81597.0,3.0,796.0,,80717.0,22.0,84.0,,2969.0,29.0,1446043.0,52615.0,27483361.0,Africa,2022-03-13
Suriname,78754.0,14.0,1321.0,1.0,49366.0,1.0,28067.0,1.0,132241.0,2218.0,232197.0,389898.0,595532.0,South America,2022-03-13
French Guiana,78075.0,,394.0,,11254.0,,66427.0,4.0,250418.0,1264.0,602022.0,1930925.0,311779.0,South America,2022-03-13
Malta,72858.0,171.0,614.0,,70523.0,51.0,1721.0,3.0,164267.0,1384.0,1211456.0,2731371.0,443534.0,Europe,2022-03-13
French Polynesia,70158.0,,643.0,,,,,7.0,247333.0,2267.0,,,283658.0,Australia/Oceania,2022-03-13
Eswatini,69435.0,6.0,1392.0,,68010.0,47.0,33.0,11.0,58818.0,1179.0,486294.0,411938.0,1180502.0,Africa,2022-03-13
Fiji,64067.0,,834.0,,62218.0,,1015.0,,70602.0,919.0,502044.0,553250.0,907445.0,Australia/Oceania,2022-03-13
Madagascar,63870.0,,1377.0,,59156.0,,3337.0,23.0,2210.0,48.0,404843.0,14011.0,28895306.0,Africa,2022-03-13
Guyana,63144.0,17.0,1224.0,,61699.0,9.0,221.0,7.0,79629.0,1544.0,552319.0,696512.0,792979.0,South America,2022-03-13
Sudan,61655.0,,4865.0,,,,,,1353.0,107.0,562941.0,12350.0,45581486.0,Africa,2022-03-13
New Caledonia,59217.0,,305.0,,55768.0,,3144.0,24.0,204095.0,1051.0,98964.0,341085.0,290145.0,Australia/Oceania,2022-03-13
Mauritania,58658.0,1.0,981.0,,57654.0,1.0,23.0,30.0,12078.0,202.0,761783.0,156861.0,4856406.0,Africa,2022-03-13
Belize,57034.0,,652.0,,55851.0,,531.0,6.0,139160.0,1591.0,510065.0,1244531.0,409845.0,North America,2022-03-13
Barbados,57023.0,101.0,325.0,1.0,55548.0,283.0,1150.0,,198016.0,1129.0,597763.0,2075775.0,287971.0,North America,2022-03-13
Channel Islands,56437.0,,147.0,,52513.0,,3777.0,,319619.0,833.0,1221372.0,6916976.0,176576.0,Europe,2022-03-13
Cabo Verde,55906.0,,401.0,,55446.0,4.0,59.0,23.0,98737.0,708.0,400982.0,708185.0,566211.0,Africa,2022-03-13
Syria,55366.0,37.0,3117.0,3.0,49957.0,388.0,2292.0,,3039.0,171.0,146269.0,8028.0,18219917.0,Asia,2022-03-13
Gabon,47564.0,,303.0,,47224.0,,37.0,,20550.0,131.0,1582929.0,683892.0,2314590.0,Africa,2022-03-13
Papua New Guinea,41533.0,,639.0,,39905.0,,989.0,7.0,4498.0,69.0,249149.0,26982.0,9233851.0,Australia/Oceania,2022-03-13
Seychelles,39605.0,,163.0,,39212.0,,230.0,,398529.0,1640.0,,,99378.0,Africa,2022-03-13
Curaçao,39459.0,,265.0,,38760.0,,434.0,3.0,238814.0,1604.0,494095.0,2990365.0,165229.0,North America,2022-03-13
Andorra,38794.0,,152.0,,37925.0,,717.0,14.0,500736.0,1962.0,249838.0,3224798.0,77474.0,Europe,2022-03-13
Burundi,38248.0,,38.0,,773.0,,37437.0,,3062.0,3.0,345742.0,27682.0,12489747.0,Africa,2022-03-13
Togo,36854.0,4.0,272.0,,36520.0,26.0,62.0,,4282.0,32.0,702422.0,81610.0,8607010.0,Africa,2022-03-13
Mayotte,36745.0,,187.0,,2964.0,,33594.0,,129406.0,659.0,176919.0,623060.0,283952.0,Africa,2022-03-13
Guinea,36427.0,,440.0,,33000.0,,2987.0,8.0,2652.0,32.0,660107.0,48059.0,13735368.0,Africa,2022-03-13
Faeroe Islands,34237.0,,28.0,,7693.0,,26516.0,5.0,696199.0,569.0,778000.0,15820404.0,49177.0,Europe,2022-03-13
Mauritius,33856.0,,934.0,,30378.0,,2544.0,,26547.0,732.0,358675.0,281238.0,1275342.0,Africa,2022-03-13
Aruba,33796.0,,212.0,,33522.0,,62.0,4.0,314282.0,1971.0,177885.0,1654221.0,107534.0,North America,2022-03-13
Tanzania,33726.0,,800.0,,,,,7.0,539.0,13.0,,,62612084.0,Africa,2022-03-13
Bahamas,33194.0,,771.0,,32108.0,,315.0,9.0,83067.0,1929.0,223636.0,559641.0,399606.0,North America,2022-03-13
Lesotho,32716.0,,697.0,,23461.0,,8558.0,,15070.0,321.0,407836.0,187856.0,2171005.0,Africa,2022-03-13
Haiti,30461.0,15.0,827.0,,26538.0,236.0,3096.0,,2617.0,71.0,132422.0,11379.0,11637859.0,North America,2022-03-13
Mali,30420.0,6.0,726.0,,29573.0,3.0,121.0,,1432.0,34.0,633842.0,29846.0,21237402.0,Africa,2022-03-13
Benin,26575.0,,163.0,,25506.0,,906.0,5.0,2099.0,13.0,604310.0,47732.0,12660368.0,Africa,2022-03-13
Somalia,26400.0,,1348.0,,13182.0,,11870.0,,1586.0,81.0,400466.0,24062.0,16643242.0,Africa,2022-03-13
Isle of Man,24346.0,,81.0,,23195.0,,1070.0,,283769.0,944.0,150753.0,1757130.0,85795.0,Europe,2022-03-13
Congo,24049.0,,378.0,,20178.0,,3493.0,,4184.0,66.0,347815.0,60512.0,5747873.0,Africa,2022-03-13
Saint Lucia,22847.0,14.0,365.0,,22441.0,17.0,41.0,1.0,123465.0,1972.0,137919.0,745315.0,185048.0,North America,2022-03-13
Timor-Leste,22789.0,,129.0,,22596.0,,64.0,9.0,16745.0,95.0,252951.0,185865.0,1360943.0,Asia,2022-03-13
Taiwan,21288.0,63.0,853.0,,19203.0,49.0,1232.0,,891.0,36.0,12065034.0,505029.0,23889775.0,Asia,2022-03-13
Burkina Faso,20751.0,,375.0,,20309.0,,67.0,,949.0,17.0,248995.0,11384.0,21872838.0,Africa,2022-03-13
Cayman Islands,19433.0,,17.0,,8553.0,,10863.0,2.0,289919.0,254.0,222773.0,3323532.0,67029.0,North America,2022-03-13
Nicaragua,18203.0,,222.0,,4225.0,,13756.0,,2694.0,33.0,,,6757990.0,North America,2022-03-13
Bhutan,17620.0,470.0,7.0,,13527.0,398.0,4086.0,3.0,22418.0,9.0,2040668.0,2596293.0,785993.0,Asia,2022-03-13
Tajikistan,17388.0,,124.0,,17263.0,,1.0,,1756.0,13.0,,,9900116.0,Asia,2022-03-13
South Sudan,17061.0,10.0,138.0,,13503.0,,3420.0,1.0,1494.0,12.0,348760.0,30550.0,11415912.0,Africa,2022-03-13
Equatorial Guinea,15895.0,,183.0,,15677.0,,35.0,5.0,10733.0,124.0,290997.0,196496.0,1480929.0,Africa,2022-03-13
Gibraltar,15840.0,,101.0,,15413.0,,326.0,10.0,470393.0,2999.0,521652.0,15491240.0,33674.0,Europe,2022-03-13
Djibouti,15565.0,1.0,189.0,,15362.0,,14.0,,15376.0,187.0,289923.0,286394.0,1012321.0,Africa,2022-03-13
San Marino,14523.0,,112.0,,14198.0,,213.0,4.0,426495.0,3289.0,138257.0,4060173.0,34052.0,Europe,2022-03-13
CAR,14320.0,,113.0,,6859.0,,7348.0,2.0,2880.0,23.0,81294.0,16351.0,4971895.0,Africa,2022-03-13
Liechtenstein,14234.0,209.0,79.0,,13304.0,,851.0,3.0,371519.0,2062.0,80413.0,2098844.0,38313.0,Europe,2022-03-13
Grenada,13690.0,,216.0,,13336.0,,138.0,4.0,120717.0,1905.0,136411.0,1202855.0,113406.0,North America,2022-03-13
Gambia,11963.0,,365.0,,11583.0,,15.0,,4726.0,144.0,153983.0,60827.0,2531508.0,Africa,2022-03-13
Greenland,11856.0,,20.0,,2761.0,,9075.0,4.0,208230.0,351.0,164926.0,2896640.0,56937.0,North America,2022-03-13
Bermuda,11850.0,,124.0,,11502.0,,224.0,,191475.0,2004.0,815667.0,13179728.0,61888.0,North America,2022-03-13
Yemen,11784.0,,2139.0,,8870.0,21.0,775.0,23.0,381.0,69.0,265253.0,8574.0,30937480.0,Asia,2022-03-13
Dominica,11502.0,,62.0,,11127.0,,313.0,,159111.0,858.0,173397.0,2398664.0,72289.0,North America,2022-03-13
Saint Martin,9912.0,,63.0,,1399.0,,8450.0,7.0,249158.0,1584.0,112382.0,2824946.0,39782.0,North America,2022-03-13
Monaco,9778.0,1.0,52.0,,9497.0,23.0,229.0,4.0,246217.0,1309.0,54960.0,1383930.0,39713.0,Europe,2022-03-13
Eritrea,9721.0,,103.0,,9616.0,,2.0,,2678.0,28.0,23693.0,6528.0,3629512.0,Africa,2022-03-13
Sint Maarten,9621.0,16.0,85.0,,9479.0,11.0,57.0,10.0,220160.0,1945.0,62056.0,1420046.0,43700.0,North America,2022-03-13
Solomon Islands,9124.0,633.0,120.0,2.0,1860.0,,7144.0,3.0,12754.0,168.0,5117.0,7153.0,715382.0,Australia/Oceania,2022-03-13
Niger,8781.0,,308.0,,8461.0,,12.0,1.0,342.0,12.0,233804.0,9102.0,25688130.0,Africa,2022-03-13
Guinea-Bissau,8068.0,18.0,168.0,,7067.0,12.0,833.0,6.0,3942.0,82.0,126197.0,61659.0,2046698.0,Africa,2022-03-13
Comoros,8063.0,2.0,160.0,,7886.0,1.0,17.0,,8949.0,178.0,,,900946.0,Africa,2022-03-13
Sierra Leone,7667.0,,125.0,,,,,,929.0,15.0,259958.0,31504.0,8251497.0,Africa,2022-03-13
Caribbean Netherlands,7614.0,,31.0,,7547.0,,36.0,,285854.0,1164.0,30126.0,1131026.0,26636.0,North America,2022-03-13
Antigua and Barbuda,7466.0,,135.0,,7317.0,,14.0,1.0,75185.0,1359.0,18901.0,190339.0,99302.0,North America,2022-03-13
Liberia,7392.0,,294.0,,5747.0,,1351.0,2.0,1406.0,56.0,139824.0,26589.0,5258808.0,Africa,2022-03-13
Chad,7258.0,,190.0,,4874.0,,2194.0,,421.0,11.0,191341.0,11110.0,17223093.0,Africa,2022-03-13
St. Vincent Grenadines,6742.0,,106.0,,6634.0,,2.0,,60446.0,950.0,98236.0,880748.0,111537.0,North America,2022-03-13
British Virgin Islands,6104.0,,62.0,,,,,1.0,199660.0,2028.0,101161.0,3308943.0,30572.0,North America,2022-03-13
Sao Tome and Principe,5935.0,1.0,72.0,,5862.0,,1.0,,26256.0,319.0,29036.0,128451.0,226047.0,Africa,2022-03-13
Turks and Caicos,5874.0,,36.0,,5808.0,,30.0,4.0,148318.0,909.0,419792.0,10599737.0,39604.0,North America,2022-03-13
Saint Kitts and Nevis,5540.0,,42.0,,5495.0,,3.0,1.0,102905.0,780.0,65141.0,1209990.0,53836.0,North America,2022-03-13
Palau,3899.0,,6.0,,3568.0,,325.0,,213761.0,329.0,37947.0,2080428.0,18240.0,Australia/Oceania,2022-03-13
St. Barth,3780.0,,6.0,,,,,,380741.0,604.0,78646.0,7921636.0,9928.0,North America,2022-03-13
Kiribati,3027.0,5.0,13.0,,2429.0,10.0,585.0,9.0,24700.0,106.0,,,122551.0,Australia/Oceania,2022-03-13
Anguilla,2574.0,,9.0,,2552.0,,13.0,4.0,169009.0,591.0,51382.0,3373736.0,15230.0,North America,2022-03-13
Tonga,1708.0,195.0,2.0,,489.0,36.0,1217.0,,15855.0,19.0,51006.0,473492.0,107723.0,Australia/Oceania,2022-03-13
Saint Pierre Miquelon,1316.0,,1.0,,1099.0,,216.0,1.0,229029.0,174.0,17358.0,3020884.0,5746.0,North America,2022-03-13
Wallis and Futuna,454.0,,7.0,,438.0,,9.0,,41628.0,642.0,20508.0,1880433.0,10906.0,Australia/Oceania,2022-03-13
Cook Islands,338.0,22.0,,,95.0,11.0,243.0,,19214.0,,3092.0,175772.0,17591.0,Australia/Oceania,2022-03-13
Vanuatu,252.0,45.0,1.0,,30.0,14.0,221.0,1.0,789.0,3.0,24976.0,78224.0,319289.0,Australia/Oceania,2022-03-13
Montserrat,166.0,,2.0,,162.0,,2.0,,33220.0,400.0,8359.0,1672804.0,4997.0,North America,2022-03-13
Falkland Islands,118.0,,,,,,,,32320.0,,8632.0,2364284.0,3651.0,South America,2022-03-13
Macao,82.0,,,,79.0,,3.0,,123.0,,5318.0,8005.0,664320.0,Asia,2022-03-13
Samoa,48.0,2.0,,,28.0,,20.0,,239.0,,,,200646.0,Australia/Oceania,2022-03-13
Vatican City,29.0,,,,28.0,,1.0,,36070.0,,,,804.0,Europe,2022-03-13
Western Sahara,10.0,,1.0,,8.0,,1.0,,16.0,2.0,,,622186.0,Africa,2022-03-13
China,116902.0,1436.0,4636.0,,103735.0,135.0,8531.0,8.0,81.0,3.0,160000000.0,111163.0,1439323776.0,Asia,2022-03-14
USA,81219577.0,19474.0,991401.0,408.0,56282006.0,202928.0,23946170.0,4090.0,242954.0,2966.0,966776624.0,2891943.0,334300023.0,North America,2022-03-14
India,42996062.0,2568.0,516005.0,98.0,42446171.0,4722.0,33886.0,8944.0,30645.0,368.0,779052383.0,555256.0,1403050615.0,Asia,2022-03-14
Brazil,29382196.0,13420.0,655326.0,187.0,27838793.0,96469.0,888077.0,8318.0,136581.0,3046.0,63776166.0,296459.0,215126183.0,South America,2022-03-14
France,23532997.0,18853.0,140294.0,185.0,22261297.0,97353.0,1131406.0,1855.0,359179.0,2141.0,246629975.0,3764257.0,65518893.0,Europe,2022-03-14
UK,19767359.0,73160.0,162895.0,53.0,18378375.0,50086.0,1226089.0,253.0,288609.0,2378.0,489876300.0,7152332.0,68491825.0,Europe,2022-03-14
Russia,17376241.0,41055.0,361344.0,533.0,15585650.0,105243.0,1429247.0,2300.0,118982.0,2474.0,273400000.0,1872080.0,146040773.0,Europe,2022-03-14
Germany,17342351.0,101872.0,126245.0,136.0,13501400.0,151500.0,3714706.0,2494.0,205871.0,1499.0,104701826.0,1242913.0,84239076.0,Europe,2022-03-14
Turkey,14576069.0,24404.0,96620.0,133.0,14182892.0,38812.0,296557.0,975.0,169725.0,1125.0,148835451.0,1733052.0,85880558.0,Asia,2022-03-14
Italy,13404031.0,30026.0,156997.0,129.0,12242669.0,25834.0,1004365.0,518.0,222249.0,2603.0,192765493.0,3196203.0,60310783.0,Europe,2022-03-14
Spain,11251025.0,9017.0,101345.0,70.0,10453851.0,52985.0,695829.0,689.0,240481.0,2166.0,471036328.0,10067988.0,46785545.0,Europe,2022-03-14
Argentina,8976079.0,4647.0,127257.0,70.0,8783575.0,6875.0,65247.0,768.0,195556.0,2772.0,34827206.0,758758.0,45900252.0,South America,2022-03-14
Netherlands,7214075.0,45892.0,21713.0,6.0,5652608.0,70343.0,1539754.0,150.0,419440.0,1262.0,21107399.0,1227226.0,17199283.0,Europe,2022-03-14
Iran,7126906.0,3813.0,139063.0,114.0,6785933.0,5984.0,201910.0,2871.0,83046.0,1620.0,48179304.0,561407.0,85818859.0,Asia,2022-03-14
S. Korea,6866222.0,309769.0,10595.0,200.0,,,,1158.0,133729.0,206.0,15804065.0,307807.0,51344146.0,Asia,2022-03-14
Vietnam,6377438.0,161262.0,41477.0,92.0,3271978.0,108407.0,3063983.0,4230.0,64532.0,420.0,81738760.0,827095.0,98826293.0,Asia,2022-03-14
Colombia,6077288.0,469.0,139315.0,18.0,5909169.0,776.0,28804.0,342.0,117313.0,2689.0,33540156.0,647442.0,51804094.0,South America,2022-03-14
Indonesia,5900124.0,9629.0,152437.0,271.0,5434729.0,39296.0,312958.0,2771.0,21190.0,547.0,89276639.0,320636.0,278436451.0,Asia,2022-03-14
Poland,5823977.0,5293.0,113444.0,1.0,5190096.0,11864.0,520437.0,486.0,154171.0,3003.0,34594957.0,915787.0,37776189.0,Europe,2022-03-14
Japan,5772396.0,52002.0,26154.0,125.0,5167777.0,59971.0,578465.0,1175.0,45879.0,208.0,41031108.0,326113.0,125818680.0,Asia,2022-03-14
Mexico,5606827.0,1191.0,321103.0,49.0,4897155.0,3053.0,388569.0,4798.0,42724.0,2447.0,15351490.0,116978.0,131233677.0,North America,2022-03-14
Ukraine,4906408.0,2256.0,107184.0,34.0,,,,177.0,113345.0,2476.0,19521252.0,450968.0,43287399.0,Europe,2022-03-14
Malaysia,3845601.0,22030.0,33899.0,92.0,3502760.0,33872.0,308942.0,388.0,116286.0,1025.0,52420694.0,1585129.0,33070305.0,Asia,2022-03-14
Israel,3725414.0,5970.0,10392.0,13.0,3675110.0,7664.0,39912.0,352.0,399465.0,1114.0,41373364.0,4436346.0,9326000.0,Asia,2022-03-14
South Africa,3695175.0,671.0,99725.0,,3577338.0,900.0,18112.0,546.0,60998.0,1646.0,23424639.0,386681.0,60578717.0,Africa,2022-03-14
Czechia,3686053.0,2746.0,39204.0,26.0,3580706.0,8054.0,66143.0,110.0,343121.0,3649.0,53085082.0,4941487.0,10742734.0,Europe,2022-03-14
Philippines,3671293.0,554.0,57625.0,15.0,3567412.0,820.0,46256.0,289.0,32762.0,514.0,28545001.0,254734.0,112058146.0,Asia,2022-03-14
Belgium,3654667.0,6545.0,30434.0,13.0,3375431.0,19616.0,248802.0,185.0,313025.0,2607.0,32112055.0,2750424.0,11675311.0,Europe,2022-03-14
Australia,3622884.0,26418.0,5591.0,5.0,3346229.0,22980.0,271064.0,110.0,139329.0,215.0,64674332.0,2487243.0,26002413.0,Australia/Oceania,2022-03-14
Peru,3536842.0,346.0,211579.0,33.0,,,,662.0,104789.0,6269.0,27960358.0,828409.0,33751895.0,South America,2022-03-14
Portugal,3380263.0,,21285.0,,2876177.0,,482801.0,70.0,333156.0,2098.0,37805639.0,3726089.0,10146199.0,Europe,2022-03-14
Canada,3369502.0,3931.0,36944.0,60.0,3218338.0,7500.0,114220.0,552.0,87967.0,964.0,58735152.0,1533384.0,38304275.0,North America,2022-03-14
Chile,3314608.0,12861.0,44005.0,126.0,2542510.0,39202.0,728093.0,938.0,170901.0,2269.0,34161281.0,1761350.0,19394942.0,South America,2022-03-14
Thailand,3206955.0,22130.0,23781.0,69.0,2957288.0,23508.0,225886.0,687.0,45750.0,339.0,17270775.0,246382.0,70097534.0,Asia,2022-03-14
Austria,3188147.0,34220.0,15221.0,14.0,2784996.0,30639.0,387930.0,192.0,350589.0,1674.0,166723590.0,18333970.0,9093698.0,Europe,2022-03-14
Switzerland,3135084.0,15703.0,13422.0,4.0,2542111.0,42020.0,579551.0,132.0,357799.0,1532.0,19407324.0,2214907.0,8762139.0,Europe,2022-03-14
Denmark,2816984.0,7534.0,5196.0,21.0,2628584.0,15687.0,183204.0,26.0,483448.0,892.0,126307689.0,21676820.0,5826855.0,Europe,2022-03-14
Romania,2794081.0,2087.0,64390.0,20.0,2606660.0,,123031.0,551.0,146905.0,3385.0,21562994.0,1133720.0,19019674.0,Europe,2022-03-14
Greece,2658296.0,22682.0,26635.0,73.0,2427867.0,15508.0,203794.0,364.0,257174.0,2577.0,69271836.0,6701633.0,10336560.0,Europe,2022-03-14
Sweden,2470254.0,778.0,17841.0,2.0,2385377.0,5833.0,67036.0,47.0,242034.0,1748.0,18297871.0,1792811.0,10206244.0,Europe,2022-03-14
Iraq,2313370.0,657.0,25105.0,6.0,2267423.0,1289.0,20842.0,82.0,55404.0,601.0,18161585.0,434960.0,41754655.0,Asia,2022-03-14
Bangladesh,1949725.0,239.0,29112.0,1.0,1862808.0,1922.0,57805.0,1264.0,11642.0,174.0,13651404.0,81512.0,167476391.0,Asia,2022-03-14
Serbia,1942727.0,2211.0,15604.0,17.0,1884706.0,3701.0,42417.0,63.0,223879.0,1798.0,8938391.0,1030056.0,8677580.0,Europe,2022-03-14
